'sample interval','Fx','Fy','Fz','Mx','My','Mz','COPx','COPy'
5498,-1.864,-1.594,-12.914,1.98,-9.809,-0.216,1.546,0.373
5499,-1.688,-1.562,-14.389,1.959,-9.988,-0.227,1.566,0.37
5500,-1.576,-1.52,-15.528,1.943,-10.102,-0.238,1.576,0.368
5501,-1.522,-1.466,-16.243,1.931,-10.145,-0.25,1.577,0.366
5502,-1.518,-1.403,-16.455,1.922,-10.118,-0.26,1.57,0.364
5503,-1.557,-1.339,-16.119,1.914,-10.025,-0.268,1.555,0.362
5504,-1.639,-1.286,-15.237,1.906,-9.873,-0.275,1.535,0.36
5505,-1.766,-1.255,-13.867,1.897,-9.671,-0.28,1.511,0.358
5506,-1.941,-1.257,-12.115,1.886,-9.432,-0.283,1.483,0.354
5507,-2.162,-1.301,-10.116,1.87,-9.165,-0.283,1.453,0.35
5508,-2.424,-1.383,-8.016,1.849,-8.883,-0.282,1.422,0.345
5509,-2.715,-1.494,-5.947,1.821,-8.598,-0.279,1.389,0.338
5510,-3.017,-1.618,-4.018,1.782,-8.319,-0.277,1.357,0.33
5511,-3.312,-1.732,-2.316,1.734,-8.058,-0.277,1.326,0.32
5512,-3.584,-1.816,-0.909,1.677,-7.825,-0.28,1.297,0.309
5513,-3.82,-1.853,0.144,1.615,-7.626,-0.284,1.271,0.297
5514,-4.016,-1.838,0.786,1.55,-7.466,-0.287,1.249,0.284
5515,-4.171,-1.777,0.973,1.487,-7.348,-0.288,1.229,0.273
5516,-4.293,-1.688,0.674,1.429,-7.267,-0.284,1.211,0.262
5517,-4.388,-1.593,-0.109,1.377,-7.22,-0.272,1.194,0.253
5518,-4.464,-1.516,-1.336,1.331,-7.199,-0.253,1.178,0.245
5519,-4.521,-1.474,-2.917,1.293,-7.196,-0.23,1.161,0.239
5520,-4.556,-1.474,-4.722,1.262,-7.202,-0.204,1.143,0.234
5521,-4.566,-1.513,-6.595,1.238,-7.213,-0.179,1.125,0.23
5522,-4.544,-1.578,-8.371,1.221,-7.221,-0.158,1.108,0.228
5523,-4.492,-1.654,-9.898,1.209,-7.222,-0.141,1.092,0.226
5524,-4.416,-1.727,-11.049,1.199,-7.211,-0.13,1.077,0.225
5525,-4.335,-1.787,-11.726,1.188,-7.184,-0.123,1.065,0.223
5526,-4.271,-1.831,-11.867,1.175,-7.14,-0.117,1.055,0.221
5527,-4.251,-1.859,-11.444,1.158,-7.078,-0.112,1.048,0.217
5528,-4.288,-1.873,-10.472,1.139,-7.003,-0.106,1.045,0.213
5529,-4.383,-1.873,-9.013,1.121,-6.921,-0.101,1.045,0.209
5530,-4.517,-1.862,-7.179,1.105,-6.841,-0.096,1.05,0.206
5531,-4.664,-1.842,-5.129,1.095,-6.773,-0.093,1.059,0.203
5532,-4.791,-1.821,-3.057,1.091,-6.726,-0.093,1.072,0.202
5533,-4.877,-1.803,-1.166,1.095,-6.707,-0.096,1.089,0.202
5534,-4.916,-1.793,0.368,1.106,-6.724,-0.101,1.108,0.203
5535,-4.914,-1.787,1.418,1.127,-6.782,-0.106,1.13,0.207
5536,-4.884,-1.779,1.929,1.157,-6.886,-0.11,1.154,0.212
5537,-4.836,-1.761,1.911,1.198,-7.039,-0.113,1.182,0.219
5538,-4.776,-1.725,1.427,1.247,-7.243,-0.115,1.214,0.228
5539,-4.695,-1.668,0.569,1.302,-7.5,-0.117,1.253,0.239
5540,-4.577,-1.592,-0.563,1.36,-7.81,-0.12,1.298,0.25
5541,-4.401,-1.507,-1.876,1.418,-8.168,-0.128,1.351,0.261
5542,-4.15,-1.424,-3.292,1.473,-8.566,-0.14,1.41,0.272
5543,-3.815,-1.354,-4.751,1.525,-8.99,-0.157,1.474,0.283
5544,-3.404,-1.303,-6.208,1.576,-9.425,-0.177,1.541,0.293
5545,-2.942,-1.273,-7.621,1.626,-9.852,-0.199,1.606,0.303
5546,-2.464,-1.26,-8.954,1.677,-10.256,-0.222,1.669,0.313
5547,-2.011,-1.258,-10.174,1.73,-10.621,-0.244,1.725,0.324
5548,-1.622,-1.261,-11.25,1.783,-10.937,-0.265,1.774,0.335
5549,-1.325,-1.259,-12.16,1.833,-11.195,-0.284,1.814,0.345
5550,-1.133,-1.248,-12.887,1.88,-11.391,-0.3,1.844,0.354
5551,-1.045,-1.221,-13.421,1.921,-11.525,-0.312,1.865,0.362
5552,-1.051,-1.177,-13.747,1.956,-11.599,-0.32,1.876,0.369
5553,-1.13,-1.118,-13.84,1.986,-11.616,-0.325,1.878,0.375
5554,-1.265,-1.046,-13.659,2.012,-11.581,-0.326,1.873,0.379
5555,-1.439,-0.971,-13.145,2.036,-11.503,-0.324,1.863,0.383
5556,-1.641,-0.899,-12.233,2.06,-11.389,-0.321,1.85,0.387
5557,-1.861,-0.837,-10.875,2.09,-11.251,-0.317,1.837,0.392
5558,-2.091,-0.791,-9.057,2.129,-11.101,-0.314,1.826,0.398
5559,-2.315,-0.758,-6.825,2.178,-10.951,-0.31,1.819,0.405
5560,-2.513,-0.736,-4.288,2.238,-10.816,-0.308,1.817,0.415
5561,-2.662,-0.716,-1.618,2.305,-10.71,-0.306,1.822,0.425
5562,-2.737,-0.693,0.965,2.37,-10.647,-0.305,1.834,0.435
5563,-2.727,-0.662,3.214,2.426,-10.638,-0.306,1.853,0.443
5564,-2.631,-0.623,4.894,2.467,-10.693,-0.308,1.878,0.449
5565,-2.466,-0.583,5.816,2.49,-10.813,-0.312,1.908,0.453
5566,-2.26,-0.548,5.867,2.497,-10.998,-0.317,1.942,0.454
5567,-2.039,-0.523,5.029,2.494,-11.239,-0.322,1.979,0.454
5568,-1.824,-0.512,3.37,2.488,-11.527,-0.328,2.017,0.454
5569,-1.625,-0.512,1.023,2.483,-11.845,-0.334,2.054,0.455
5570,-1.436,-0.514,-1.845,2.483,-12.178,-0.341,2.091,0.458
5571,-1.249,-0.513,-5.052,2.484,-12.509,-0.349,2.124,0.461
5572,-1.057,-0.503,-8.415,2.484,-12.821,-0.359,2.153,0.464
5573,-0.857,-0.485,-11.743,2.478,-13.099,-0.37,2.176,0.465
5574,-0.658,-0.462,-14.835,2.461,-13.327,-0.383,2.192,0.465
5575,-0.473,-0.438,-17.49,2.435,-13.491,-0.395,2.2,0.462
5576,-0.32,-0.418,-19.521,2.399,-13.579,-0.406,2.199,0.457
5577,-0.215,-0.401,-20.784,2.355,-13.582,-0.417,2.188,0.45
5578,-0.173,-0.388,-21.193,2.307,-13.499,-0.428,2.169,0.441
5579,-0.205,-0.376,-20.733,2.255,-13.333,-0.438,2.141,0.431
5580,-0.315,-0.368,-19.454,2.198,-13.093,-0.447,2.107,0.419
5581,-0.504,-0.365,-17.456,2.134,-12.792,-0.455,2.067,0.405
5582,-0.767,-0.371,-14.88,2.062,-12.444,-0.461,2.025,0.39
5583,-1.096,-0.39,-11.89,1.98,-12.063,-0.462,1.98,0.372
5584,-1.473,-0.424,-8.67,1.891,-11.664,-0.457,1.934,0.353
5585,-1.879,-0.476,-5.412,1.797,-11.259,-0.444,1.889,0.334
5586,-2.292,-0.545,-2.315,1.704,-10.861,-0.426,1.843,0.315
5587,-2.689,-0.628,0.431,1.616,-10.487,-0.403,1.8,0.297
5588,-3.053,-0.721,2.659,1.533,-10.149,-0.38,1.758,0.28
5589,-3.371,-0.821,4.243,1.455,-9.863,-0.358,1.721,0.265
5590,-3.637,-0.924,5.111,1.38,-9.638,-0.341,1.688,0.251
5591,-3.853,-1.027,5.258,1.304,-9.482,-0.33,1.661,0.237
5592,-4.019,-1.125,4.735,1.228,-9.396,-0.325,1.64,0.224
5593,-4.138,-1.211,3.65,1.153,-9.376,-0.325,1.626,0.211
5594,-4.204,-1.277,2.136,1.084,-9.415,-0.328,1.619,0.198
5595,-4.212,-1.316,0.338,1.024,-9.503,-0.33,1.618,0.188
5596,-4.16,-1.327,-1.612,0.979,-9.629,-0.328,1.623,0.18
5597,-4.047,-1.315,-3.604,0.948,-9.78,-0.323,1.632,0.175
5598,-3.883,-1.29,-5.552,0.932,-9.945,-0.314,1.644,0.173
5599,-3.682,-1.263,-7.386,0.925,-10.115,-0.303,1.657,0.172
5600,-3.463,-1.247,-9.048,0.922,-10.279,-0.293,1.672,0.172
5601,-3.246,-1.25,-10.486,0.917,-10.43,-0.285,1.687,0.172
5602,-3.05,-1.274,-11.644,0.906,-10.562,-0.281,1.7,0.17
5603,-2.885,-1.315,-12.461,0.885,-10.669,-0.279,1.713,0.167
5604,-2.758,-1.366,-12.866,0.855,-10.75,-0.278,1.724,0.161
5605,-2.664,-1.414,-12.792,0.816,-10.802,-0.276,1.735,0.154
5606,-2.593,-1.449,-12.199,0.773,-10.83,-0.269,1.745,0.145
5607,-2.534,-1.465,-11.098,0.728,-10.838,-0.258,1.757,0.137
5608,-2.478,-1.464,-9.574,0.684,-10.832,-0.244,1.771,0.128
5609,-2.423,-1.456,-7.786,0.642,-10.819,-0.229,1.785,0.12
5610,-2.373,-1.455,-5.939,0.604,-10.805,-0.213,1.8,0.112
5611,-2.339,-1.476,-4.246,0.569,-10.793,-0.2,1.813,0.105
5612,-2.327,-1.525,-2.883,0.538,-10.785,-0.189,1.824,0.099
5613,-2.344,-1.6,-1.966,0.511,-10.783,-0.181,1.832,0.094
5614,-2.39,-1.689,-1.539,0.486,-10.789,-0.176,1.837,0.09
5615,-2.459,-1.774,-1.587,0.461,-10.803,-0.174,1.839,0.085
5616,-2.542,-1.839,-2.051,0.434,-10.827,-0.175,1.84,0.08
5617,-2.626,-1.869,-2.845,0.401,-10.863,-0.179,1.839,0.074
5618,-2.7,-1.863,-3.879,0.363,-10.912,-0.186,1.838,0.067
5619,-2.75,-1.825,-5.059,0.319,-10.971,-0.195,1.839,0.059
5620,-2.766,-1.77,-6.3,0.27,-11.038,-0.206,1.84,0.05
5621,-2.746,-1.716,-7.52,0.216,-11.108,-0.218,1.841,0.04
5622,-2.694,-1.68,-8.631,0.157,-11.174,-0.23,1.843,0.029
5623,-2.621,-1.675,-9.544,0.091,-11.231,-0.241,1.845,0.017
5624,-2.541,-1.702,-10.166,0.018,-11.274,-0.251,1.848,0.003
5625,-2.465,-1.757,-10.424,-0.064,-11.302,-0.259,1.851,-0.012
5626,-2.399,-1.826,-10.282,-0.151,-11.314,-0.264,1.854,-0.028
5627,-2.342,-1.897,-9.761,-0.242,-11.311,-0.265,1.858,-0.045
5628,-2.287,-1.96,-8.94,-0.332,-11.298,-0.264,1.864,-0.062
5629,-2.233,-2.014,-7.951,-0.42,-11.279,-0.259,1.869,-0.078
5630,-2.18,-2.065,-6.952,-0.504,-11.259,-0.251,1.875,-0.094
5631,-2.133,-2.123,-6.097,-0.583,-11.24,-0.241,1.879,-0.108
5632,-2.098,-2.201,-5.503,-0.657,-11.223,-0.23,1.881,-0.122
5633,-2.082,-2.306,-5.233,-0.722,-11.206,-0.218,1.881,-0.134
5634,-2.084,-2.437,-5.281,-0.779,-11.186,-0.207,1.876,-0.144
5635,-2.102,-2.584,-5.586,-0.824,-11.158,-0.197,1.868,-0.153
5636,-2.128,-2.729,-6.054,-0.859,-11.12,-0.189,1.857,-0.16
5637,-2.155,-2.854,-6.579,-0.884,-11.071,-0.185,1.843,-0.164
5638,-2.182,-2.94,-7.07,-0.899,-11.011,-0.184,1.827,-0.167
5639,-2.211,-2.977,-7.466,-0.906,-10.94,-0.187,1.811,-0.169
5640,-2.246,-2.964,-7.731,-0.903,-10.862,-0.193,1.793,-0.168
5641,-2.292,-2.909,-7.856,-0.892,-10.777,-0.202,1.776,-0.166
5642,-2.351,-2.825,-7.843,-0.872,-10.688,-0.213,1.76,-0.163
5643,-2.422,-2.733,-7.701,-0.842,-10.594,-0.225,1.744,-0.157
5644,-2.498,-2.65,-7.449,-0.803,-10.497,-0.237,1.728,-0.15
5645,-2.577,-2.593,-7.119,-0.755,-10.396,-0.248,1.712,-0.141
5646,-2.653,-2.566,-6.761,-0.7,-10.29,-0.257,1.696,-0.13
5647,-2.728,-2.567,-6.439,-0.64,-10.18,-0.263,1.679,-0.119
5648,-2.804,-2.581,-6.221,-0.577,-10.065,-0.267,1.659,-0.107
5649,-2.886,-2.59,-6.156,-0.51,-9.945,-0.269,1.638,-0.095
5650,-2.978,-2.574,-6.265,-0.439,-9.821,-0.269,1.614,-0.082
5651,-3.083,-2.518,-6.524,-0.363,-9.691,-0.267,1.587,-0.067
5652,-3.203,-2.418,-6.871,-0.281,-9.555,-0.265,1.558,-0.052
5653,-3.34,-2.282,-7.206,-0.193,-9.415,-0.262,1.529,-0.036
5654,-3.49,-2.13,-7.41,-0.099,-9.273,-0.257,1.5,-0.018
5655,-3.648,-1.985,-7.37,0.001,-9.136,-0.249,1.475,0
5656,-3.804,-1.87,-7.004,0.107,-9.011,-0.239,1.456,0.02
5657,-3.943,-1.798,-6.287,0.218,-8.909,-0.227,1.444,0.04
5658,-4.046,-1.768,-5.268,0.335,-8.837,-0.216,1.441,0.062
5659,-4.096,-1.769,-4.059,0.461,-8.801,-0.208,1.446,0.085
5660,-4.08,-1.778,-2.817,0.596,-8.802,-0.206,1.459,0.11
5661,-3.999,-1.77,-1.708,0.741,-8.84,-0.211,1.476,0.137
5662,-3.864,-1.72,-0.877,0.894,-8.91,-0.222,1.497,0.165
5663,-3.696,-1.615,-0.421,1.053,-9.009,-0.237,1.52,0.194
5664,-3.519,-1.456,-0.38,1.213,-9.133,-0.254,1.543,0.223
5665,-3.35,-1.256,-0.733,1.369,-9.283,-0.272,1.567,0.252
5666,-3.195,-1.038,-1.407,1.521,-9.458,-0.287,1.593,0.28
5667,-3.043,-0.831,-2.304,1.666,-9.66,-0.3,1.622,0.308
5668,-2.88,-0.658,-3.317,1.808,-9.886,-0.309,1.654,0.334
5669,-2.685,-0.533,-4.362,1.945,-10.132,-0.315,1.69,0.36
5670,-2.449,-0.455,-5.39,2.079,-10.39,-0.319,1.728,0.386
5671,-2.174,-0.412,-6.396,2.208,-10.649,-0.322,1.766,0.411
5672,-1.877,-0.387,-7.408,2.33,-10.897,-0.326,1.803,0.434
5673,-1.585,-0.362,-8.466,2.44,-11.123,-0.331,1.835,0.456
5674,-1.329,-0.324,-9.591,2.536,-11.315,-0.336,1.861,0.474
5675,-1.133,-0.268,-10.762,2.614,-11.464,-0.342,1.878,0.49
5676,-1.014,-0.198,-11.913,2.671,-11.562,-0.346,1.886,0.502
5677,-0.975,-0.121,-12.939,2.71,-11.606,-0.349,1.884,0.51
5678,-1.006,-0.049,-13.715,2.735,-11.591,-0.35,1.874,0.516
5679,-1.09,0.008,-14.125,2.753,-11.52,-0.35,1.857,0.519
5680,-1.203,0.044,-14.082,2.773,-11.398,-0.347,1.835,0.523
5681,-1.325,0.055,-13.544,2.801,-11.231,-0.344,1.808,0.528
5682,-1.442,0.044,-12.523,2.841,-11.031,-0.34,1.78,0.534
5683,-1.552,0.014,-11.085,2.894,-10.805,-0.334,1.751,0.543
5684,-1.664,-0.026,-9.345,2.955,-10.566,-0.329,1.723,0.553
5685,-1.792,-0.066,-7.451,3.019,-10.321,-0.323,1.695,0.563
5686,-1.949,-0.1,-5.562,3.079,-10.078,-0.317,1.668,0.572
5687,-2.143,-0.121,-3.828,3.128,-9.846,-0.312,1.642,0.579
5688,-2.369,-0.128,-2.371,3.163,-9.633,-0.307,1.616,0.584
5689,-2.613,-0.122,-1.27,3.187,-9.443,-0.303,1.592,0.587
5690,-2.852,-0.108,-0.569,3.203,-9.285,-0.299,1.569,0.589
5691,-3.064,-0.09,-0.28,3.217,-9.162,-0.296,1.549,0.592
5692,-3.231,-0.072,-0.394,3.234,-9.074,-0.293,1.532,0.595
5693,-3.342,-0.059,-0.885,3.258,-9.021,-0.29,1.518,0.6
5694,-3.395,-0.052,-1.716,3.289,-8.999,-0.288,1.506,0.606
5695,-3.395,-0.052,-2.839,3.326,-9.001,-0.287,1.495,0.614
5696,-3.351,-0.057,-4.193,3.367,-9.02,-0.288,1.485,0.624
5697,-3.278,-0.061,-5.708,3.409,-9.045,-0.291,1.475,0.633
5698,-3.192,-0.059,-7.3,3.45,-9.067,-0.297,1.463,0.643
5699,-3.11,-0.048,-8.876,3.489,-9.075,-0.305,1.449,0.652
5700,-3.048,-0.026,-10.33,3.525,-9.059,-0.315,1.431,0.66
5701,-3.019,0.007,-11.556,3.559,-9.011,-0.327,1.41,0.668
5702,-3.03,0.047,-12.459,3.587,-8.924,-0.341,1.384,0.675
5703,-3.086,0.094,-12.962,3.606,-8.796,-0.356,1.355,0.679
5704,-3.184,0.142,-13.026,3.61,-8.627,-0.37,1.323,0.68
5705,-3.32,0.187,-12.651,3.59,-8.421,-0.38,1.288,0.675
5706,-3.486,0.222,-11.872,3.54,-8.185,-0.384,1.252,0.665
5707,-3.675,0.238,-10.759,3.456,-7.929,-0.38,1.215,0.648
5708,-3.88,0.225,-9.401,3.339,-7.663,-0.37,1.18,0.624
5709,-4.092,0.178,-7.899,3.196,-7.398,-0.356,1.146,0.596
5710,-4.301,0.094,-6.351,3.039,-7.142,-0.341,1.115,0.565
5711,-4.495,-0.024,-4.85,2.879,-6.907,-0.33,1.087,0.534
5712,-4.667,-0.168,-3.481,2.726,-6.698,-0.323,1.063,0.504
5713,-4.813,-0.325,-2.313,2.588,-6.523,-0.32,1.043,0.478
5714,-4.937,-0.484,-1.389,2.463,-6.387,-0.318,1.028,0.454
5715,-5.042,-0.637,-0.719,2.345,-6.292,-0.314,1.017,0.432
5716,-5.128,-0.778,-0.279,2.226,-6.243,-0.303,1.013,0.409
5717,-5.184,-0.912,-0.019,2.093,-6.242,-0.283,1.016,0.385
5718,-5.187,-1.045,0.112,1.937,-6.294,-0.252,1.026,0.356
5719,-5.113,-1.185,0.14,1.756,-6.402,-0.212,1.047,0.323
5720,-4.94,-1.339,0.054,1.552,-6.568,-0.168,1.076,0.285
5721,-4.665,-1.508,-0.201,1.336,-6.789,-0.122,1.114,0.246
5722,-4.304,-1.685,-0.703,1.123,-7.058,-0.08,1.158,0.207
5723,-3.894,-1.863,-1.522,0.925,-7.363,-0.045,1.206,0.17
5724,-3.476,-2.033,-2.697,0.754,-7.687,-0.018,1.254,0.139
5725,-3.087,-2.188,-4.218,0.614,-8.012,0.001,1.298,0.114
5726,-2.752,-2.323,-6.026,0.505,-8.323,0.012,1.338,0.094
5727,-2.482,-2.439,-8.016,0.424,-8.604,0.017,1.37,0.079
5728,-2.273,-2.536,-10.061,0.367,-8.844,0.016,1.394,0.069
5729,-2.117,-2.614,-12.019,0.332,-9.033,0.011,1.409,0.062
5730,-2.008,-2.674,-13.752,0.315,-9.166,0.004,1.417,0.059
5731,-1.942,-2.716,-15.139,0.314,-9.24,-0.006,1.417,0.059
5732,-1.918,-2.737,-16.08,0.325,-9.254,-0.02,1.41,0.062
5733,-1.943,-2.732,-16.506,0.346,-9.206,-0.036,1.396,0.066
5734,-2.022,-2.7,-16.385,0.372,-9.1,-0.058,1.377,0.071
5735,-2.161,-2.636,-15.72,0.402,-8.937,-0.084,1.354,0.076
5736,-2.363,-2.545,-14.55,0.434,-8.724,-0.115,1.325,0.082
5737,-2.623,-2.432,-12.954,0.466,-8.467,-0.147,1.293,0.088
5738,-2.935,-2.311,-11.046,0.5,-8.176,-0.179,1.258,0.094
5739,-3.287,-2.196,-8.973,0.532,-7.862,-0.208,1.221,0.099
5740,-3.667,-2.103,-6.904,0.561,-7.539,-0.229,1.183,0.104
5741,-4.063,-2.045,-5.015,0.582,-7.215,-0.242,1.142,0.108
5742,-4.462,-2.025,-3.456,0.591,-6.9,-0.245,1.1,0.109
5743,-4.85,-2.043,-2.326,0.585,-6.601,-0.237,1.057,0.108
5744,-5.211,-2.091,-1.655,0.564,-6.322,-0.22,1.013,0.104
5745,-5.53,-2.159,-1.403,0.534,-6.068,-0.197,0.969,0.098
5746,-5.794,-2.236,-1.478,0.501,-5.845,-0.171,0.927,0.092
5747,-5.994,-2.312,-1.761,0.476,-5.658,-0.147,0.889,0.088
5748,-6.126,-2.377,-2.142,0.468,-5.512,-0.128,0.858,0.086
5749,-6.197,-2.425,-2.543,0.481,-5.414,-0.117,0.836,0.089
5750,-6.22,-2.449,-2.93,0.517,-5.364,-0.113,0.822,0.096
5751,-6.21,-2.446,-3.307,0.571,-5.363,-0.114,0.818,0.106
5752,-6.184,-2.418,-3.703,0.635,-5.407,-0.116,0.821,0.117
5753,-6.151,-2.371,-4.144,0.697,-5.489,-0.117,0.832,0.129
5754,-6.114,-2.315,-4.64,0.75,-5.603,-0.114,0.847,0.139
5755,-6.066,-2.262,-5.185,0.789,-5.74,-0.107,0.867,0.146
5756,-5.999,-2.223,-5.759,0.815,-5.892,-0.097,0.889,0.151
5757,-5.909,-2.205,-6.339,0.833,-6.052,-0.086,0.912,0.155
5758,-5.794,-2.212,-6.896,0.85,-6.214,-0.076,0.936,0.158
5759,-5.659,-2.238,-7.395,0.874,-6.372,-0.066,0.96,0.163
5760,-5.512,-2.275,-7.789,0.91,-6.524,-0.059,0.984,0.17
5761,-5.356,-2.31,-8.031,0.96,-6.671,-0.055,1.009,0.179
5762,-5.195,-2.331,-8.083,1.025,-6.815,-0.055,1.035,0.191
5763,-5.033,-2.329,-7.934,1.103,-6.958,-0.058,1.063,0.206
5764,-4.875,-2.298,-7.609,1.193,-7.101,-0.066,1.094,0.222
5765,-4.731,-2.238,-7.157,1.291,-7.247,-0.076,1.126,0.24
5766,-4.61,-2.153,-6.644,1.395,-7.395,-0.088,1.159,0.259
5767,-4.518,-2.049,-6.126,1.501,-7.543,-0.098,1.192,0.279
5768,-4.458,-1.933,-5.645,1.608,-7.693,-0.106,1.224,0.299
5769,-4.421,-1.814,-5.214,1.713,-7.847,-0.109,1.258,0.318
5770,-4.398,-1.699,-4.829,1.815,-8.011,-0.108,1.292,0.337
5771,-4.373,-1.593,-4.475,1.918,-8.188,-0.105,1.328,0.355
5772,-4.333,-1.502,-4.139,2.023,-8.386,-0.103,1.368,0.375
5773,-4.263,-1.426,-3.814,2.136,-8.607,-0.103,1.412,0.395
5774,-4.153,-1.365,-3.508,2.259,-8.852,-0.109,1.461,0.418
5775,-3.996,-1.315,-3.242,2.393,-9.12,-0.121,1.513,0.442
5776,-3.79,-1.269,-3.045,2.539,-9.407,-0.141,1.568,0.469
5777,-3.537,-1.222,-2.96,2.692,-9.711,-0.167,1.625,0.497
5778,-3.247,-1.172,-3.034,2.846,-10.028,-0.198,1.683,0.526
5779,-2.94,-1.116,-3.309,2.995,-10.355,-0.232,1.741,0.554
5780,-2.637,-1.055,-3.812,3.131,-10.689,-0.265,1.798,0.579
5781,-2.358,-0.992,-4.54,3.248,-11.026,-0.297,1.853,0.602
5782,-2.117,-0.927,-5.45,3.344,-11.361,-0.325,1.907,0.621
5783,-1.916,-0.864,-6.462,3.42,-11.691,-0.35,1.96,0.636
5784,-1.751,-0.805,-7.476,3.478,-12.01,-0.372,2.01,0.648
5785,-1.61,-0.754,-8.385,3.523,-12.313,-0.391,2.058,0.657
5786,-1.481,-0.716,-9.098,3.556,-12.596,-0.406,2.105,0.665
5787,-1.352,-0.697,-9.556,3.581,-12.857,-0.418,2.15,0.67
5788,-1.221,-0.702,-9.742,3.597,-13.095,-0.424,2.192,0.673
5789,-1.087,-0.732,-9.676,3.606,-13.312,-0.426,2.234,0.675
5790,-0.958,-0.786,-9.418,3.608,-13.51,-0.424,2.273,0.675
5791,-0.841,-0.859,-9.05,3.604,-13.689,-0.421,2.309,0.674
5792,-0.747,-0.941,-8.657,3.595,-13.849,-0.417,2.343,0.671
5793,-0.683,-1.025,-8.312,3.582,-13.989,-0.414,2.372,0.668
5794,-0.656,-1.105,-8.059,3.566,-14.104,-0.411,2.395,0.665
5795,-0.669,-1.179,-7.905,3.551,-14.191,-0.409,2.413,0.662
5796,-0.72,-1.249,-7.819,3.537,-14.248,-0.405,2.424,0.659
5797,-0.801,-1.317,-7.746,3.527,-14.277,-0.399,2.43,0.658
5798,-0.904,-1.383,-7.616,3.522,-14.281,-0.391,2.432,0.656
5799,-1.013,-1.443,-7.368,3.524,-14.269,-0.382,2.432,0.656
5800,-1.117,-1.494,-6.963,3.531,-14.25,-0.372,2.431,0.657
5801,-1.205,-1.528,-6.394,3.542,-14.235,-0.363,2.433,0.659
5802,-1.271,-1.542,-5.689,3.556,-14.231,-0.356,2.438,0.66
5803,-1.311,-1.536,-4.905,3.569,-14.243,-0.351,2.447,0.662
5804,-1.325,-1.512,-4.122,3.579,-14.275,-0.349,2.459,0.663
5805,-1.316,-1.478,-3.429,3.584,-14.326,-0.348,2.474,0.663
5806,-1.289,-1.446,-2.913,3.582,-14.395,-0.348,2.491,0.662
5807,-1.251,-1.424,-2.654,3.575,-14.481,-0.348,2.509,0.66
5808,-1.208,-1.419,-2.716,3.566,-14.582,-0.347,2.527,0.659
5809,-1.164,-1.433,-3.139,3.558,-14.692,-0.345,2.544,0.658
5810,-1.121,-1.463,-3.928,3.557,-14.809,-0.341,2.559,0.658
5811,-1.079,-1.502,-5.049,3.567,-14.924,-0.335,2.572,0.662
5812,-1.038,-1.544,-6.424,3.59,-15.029,-0.327,2.581,0.668
5813,-0.995,-1.582,-7.936,3.626,-15.117,-0.318,2.585,0.676
5814,-0.952,-1.611,-9.445,3.674,-15.178,-0.309,2.584,0.687
5815,-0.909,-1.627,-10.802,3.729,-15.206,-0.304,2.579,0.699
5816,-0.871,-1.63,-11.872,3.789,-15.199,-0.302,2.569,0.712
5817,-0.842,-1.619,-12.549,3.849,-15.158,-0.305,2.556,0.724
5818,-0.83,-1.598,-12.77,3.909,-15.085,-0.314,2.541,0.736
5819,-0.841,-1.571,-12.529,3.97,-14.985,-0.327,2.524,0.747
5820,-0.883,-1.54,-11.876,4.035,-14.86,-0.34,2.506,0.758
5821,-0.964,-1.505,-10.916,4.109,-14.713,-0.352,2.486,0.771
5822,-1.09,-1.465,-9.79,4.194,-14.544,-0.361,2.463,0.785
5823,-1.263,-1.416,-8.651,4.29,-14.353,-0.366,2.437,0.801
5824,-1.482,-1.357,-7.629,4.396,-14.14,-0.369,2.405,0.819
5825,-1.741,-1.289,-6.8,4.511,-13.909,-0.37,2.369,0.839
5826,-2.027,-1.216,-6.171,4.631,-13.662,-0.373,2.328,0.861
5827,-2.326,-1.14,-5.684,4.756,-13.408,-0.378,2.285,0.883
5828,-2.619,-1.066,-5.249,4.884,-13.154,-0.384,2.242,0.906
5829,-2.889,-0.994,-4.776,5.014,-12.909,-0.392,2.2,0.93
5830,-3.122,-0.924,-4.212,5.143,-12.682,-0.398,2.163,0.953
5831,-3.31,-0.852,-3.56,5.27,-12.479,-0.4,2.131,0.975
5832,-3.453,-0.778,-2.876,5.391,-12.304,-0.399,2.105,0.996
5833,-3.56,-0.7,-2.246,5.506,-12.16,-0.394,2.084,1.016
5834,-3.644,-0.62,-1.755,5.615,-12.048,-0.386,2.067,1.035
5835,-3.714,-0.543,-1.459,5.72,-11.967,-0.376,2.055,1.054
5836,-3.778,-0.475,-1.364,5.824,-11.918,-0.366,2.047,1.073
5837,-3.834,-0.423,-1.434,5.931,-11.901,-0.355,2.043,1.093
5838,-3.873,-0.388,-1.611,6.044,-11.919,-0.345,2.045,1.114
5839,-3.884,-0.368,-1.833,6.163,-11.973,-0.338,2.053,1.136
5840,-3.855,-0.356,-2.06,6.288,-12.066,-0.336,2.068,1.16
5841,-3.777,-0.342,-2.28,6.415,-12.196,-0.339,2.09,1.184
5842,-3.644,-0.319,-2.505,6.539,-12.361,-0.35,2.119,1.207
5843,-3.458,-0.28,-2.768,6.655,-12.557,-0.367,2.152,1.229
5844,-3.221,-0.224,-3.111,6.759,-12.778,-0.389,2.19,1.249
5845,-2.945,-0.149,-3.576,6.85,-13.017,-0.413,2.231,1.267
